 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.034,0.676,0.935,1.221,0.819,0.988
2,0.026,0.581,0.986,1.093,0.915,0.997
3,0.031,0.628,0.981,1.118,0.894,0.999
4,0.048,0.793,0.960,1.169,0.856,0.998
5,0.043,0.743,0.968,1.022,0.978,0.997
6,0.036,0.690,0.955,1.167,0.857,0.982
7,0.037,0.731,0.862,1.742,0.574,0.993
8,0.021,0.550,0.875,1.581,0.632,1.008
9,0.031,0.655,0.918,1.314,0.761,0.990
