 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.097,1.146,0.933,1.313,0.762,0.996
2,0.134,1.362,0.911,1.115,0.897,0.983
3,0.069,0.969,0.930,1.107,0.904,0.996
4,0.087,1.071,0.949,1.103,0.907,0.993
5,0.130,1.309,0.950,1.080,0.925,0.994
6,0.096,1.143,0.923,1.060,0.943,0.985
7,0.116,1.228,0.970,1.056,0.947,1.000
8,0.070,0.981,0.919,1.218,0.821,0.988
9,0.082,1.045,0.944,1.117,0.895,1.000
