 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.786,3.422,0.844,1.327,0.753,0.950
2,0.636,3.013,0.881,1.178,0.849,0.980
3,0.371,2.310,0.874,1.389,0.720,0.973
4,0.206,1.708,0.888,1.403,0.713,0.979
5,0.277,2.039,0.837,1.507,0.664,0.976
6,0.409,2.435,0.868,1.393,0.718,0.969
7,0.872,3.430,0.932,1.236,0.809,0.991
8,0.753,3.216,0.915,1.015,0.986,0.978
9,0.793,3.356,0.884,1.069,0.935,0.962
