 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.230,1.766,0.928,1.027,0.973,0.990
2,0.243,1.841,0.900,1.267,0.789,0.981
3,0.198,1.728,0.832,1.708,0.585,0.993
4,0.159,1.490,0.901,1.429,0.700,0.992
5,0.134,1.358,0.909,1.314,0.761,0.994
6,0.288,1.996,0.910,1.300,0.769,0.978
7,0.228,1.779,0.906,1.229,0.814,0.983
8,0.240,1.862,0.869,1.097,0.912,0.951
9,0.243,1.864,0.879,1.082,0.924,0.952
