 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.814,3.293,0.943,1.242,0.805,0.991
2,0.903,3.492,0.930,1.190,0.840,0.989
3,0.691,3.131,0.886,1.166,0.858,0.973
4,1.017,3.666,0.951,1.024,0.977,0.997
5,1.037,3.874,0.868,1.145,0.873,0.957
6,0.989,3.592,0.963,1.134,0.882,0.996
7,0.944,3.558,0.937,1.076,0.930,0.982
8,0.831,3.304,0.957,1.158,0.863,0.989
9,1.027,3.726,0.930,1.005,0.995,0.973
