 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.198,1.609,0.959,1.247,0.802,0.995
2,0.232,1.730,0.975,1.193,0.838,0.995
3,0.236,1.756,0.961,1.154,0.867,0.994
4,0.276,1.898,0.962,1.297,0.771,0.996
5,0.183,1.559,0.944,1.201,0.832,0.992
6,0.310,2.033,0.941,1.325,0.755,0.992
7,0.240,1.763,0.971,1.125,0.889,0.997
8,0.239,1.756,0.974,1.083,0.924,0.997
9,0.247,1.797,0.963,1.171,0.854,0.995
