 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.023,0.557,0.940,1.184,0.845,1.001
2,0.018,0.495,0.919,1.342,0.745,0.980
3,0.021,0.517,0.968,1.177,0.849,0.999
4,0.037,0.699,0.953,1.092,0.916,0.987
5,0.039,0.732,0.927,1.248,0.801,0.990
6,0.044,0.757,0.954,1.111,0.900,0.979
7,0.021,0.535,0.904,1.268,0.789,0.972
8,0.036,0.688,0.946,1.274,0.785,0.994
9,0.033,0.671,0.928,1.185,0.844,0.994
