 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.079,1.023,0.948,1.292,0.774,0.996
2,0.049,0.803,0.952,1.437,0.696,0.996
3,0.058,0.871,0.963,1.264,0.791,0.996
4,0.057,0.874,0.943,1.330,0.752,0.985
5,0.076,1.009,0.938,1.328,0.753,0.991
6,0.068,0.948,0.948,1.269,0.788,0.991
7,0.084,1.060,0.937,1.435,0.697,0.996
8,0.062,0.893,0.972,1.127,0.887,0.989
9,0.068,0.956,0.940,1.326,0.754,0.994
