 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.110,1.240,0.900,1.058,0.945,0.959
2,0.118,1.287,0.897,1.068,0.936,0.973
3,0.122,1.301,0.906,1.076,0.929,0.971
4,0.084,1.071,0.919,1.183,0.845,0.972
5,0.101,1.182,0.905,1.096,0.913,0.964
6,0.116,1.259,0.917,1.083,0.923,0.979
7,0.075,1.060,0.844,1.057,0.946,0.936
8,0.136,1.385,0.891,1.184,0.845,0.976
9,0.131,1.406,0.831,1.238,0.808,0.944
