 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.140,1.365,0.945,1.118,0.895,0.997
2,0.170,1.505,0.944,1.178,0.849,0.997
3,0.209,1.648,0.967,1.177,0.850,0.995
4,0.115,1.281,0.884,1.223,0.818,0.980
5,0.157,1.474,0.908,1.255,0.797,0.988
6,0.185,1.652,0.853,1.551,0.645,0.977
7,0.112,1.299,0.831,1.858,0.538,1.003
8,0.123,1.340,0.857,1.378,0.726,0.964
9,0.131,1.337,0.922,1.283,0.779,0.993
