 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.026,0.578,0.983,1.094,0.914,1.002
2,0.051,0.805,0.979,1.102,0.907,0.995
3,0.050,0.819,0.943,1.304,0.767,0.981
4,0.057,0.868,0.952,1.187,0.842,0.996
5,0.077,1.020,0.928,1.159,0.863,0.992
6,0.067,0.955,0.922,1.329,0.753,0.984
7,0.034,0.658,0.993,1.180,0.847,0.996
8,0.037,0.688,0.989,1.068,0.937,0.988
9,0.032,0.637,0.984,1.182,0.846,0.994
