 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.291,1.998,0.915,1.289,0.776,0.978
2,0.351,2.275,0.852,1.264,0.791,0.964
3,0.199,1.716,0.849,1.165,0.859,0.942
4,0.276,2.060,0.817,1.263,0.792,0.934
5,0.271,1.941,0.903,1.228,0.814,0.974
6,0.205,1.746,0.846,1.064,0.940,0.954
7,0.305,2.104,0.865,1.186,0.843,0.960
8,0.381,2.333,0.879,1.261,0.793,0.960
9,0.297,2.201,0.770,1.091,0.916,0.913
