 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.024,0.550,0.978,1.119,0.894,1.018
2,0.018,0.485,0.968,1.149,0.870,0.986
3,0.011,0.376,0.980,1.339,0.747,1.005
4,0.052,0.859,0.893,1.387,0.721,0.972
5,0.058,0.897,0.911,1.230,0.813,0.976
6,0.047,0.797,0.928,1.270,0.787,0.990
7,0.011,0.396,0.906,1.412,0.708,0.976
8,0.017,0.463,0.979,1.181,0.846,0.995
9,0.010,0.366,0.934,1.414,0.707,0.982
