 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.910,3.559,0.903,1.307,0.765,0.973
2,0.753,3.276,0.881,1.081,0.925,0.961
3,0.666,3.062,0.893,1.202,0.832,0.972
4,0.253,1.855,0.924,1.267,0.789,1.000
5,0.421,2.519,0.834,1.604,0.623,0.970
6,0.447,2.582,0.843,1.371,0.729,0.974
7,0.723,3.167,0.906,1.076,0.930,0.979
8,0.768,3.305,0.884,1.105,0.905,0.972
9,0.757,3.285,0.881,1.069,0.935,0.967
