 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.012,0.402,0.958,1.092,0.916,0.987
2,0.020,0.505,0.972,1.110,0.901,0.992
3,0.014,0.420,0.963,1.151,0.869,0.984
4,0.021,0.523,0.956,1.189,0.841,0.994
5,0.016,0.453,0.965,1.132,0.884,0.990
6,0.017,0.466,0.976,1.149,0.870,0.989
7,0.019,0.491,0.977,1.132,0.884,0.987
8,0.017,0.478,0.951,1.245,0.803,0.989
9,0.016,0.465,0.929,1.345,0.744,0.979
