 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.316,2.064,0.932,1.176,0.850,0.989
2,0.217,1.748,0.892,1.023,0.978,0.958
3,0.142,1.436,0.864,1.551,0.645,0.992
4,0.335,2.224,0.851,1.121,0.892,0.954
5,0.436,2.510,0.870,1.315,0.760,0.954
6,0.306,2.132,0.847,1.056,0.947,0.948
7,0.338,2.234,0.851,1.242,0.805,0.960
8,0.399,2.382,0.883,1.079,0.927,0.967
9,0.272,1.987,0.865,1.270,0.787,0.962
