 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.125,1.305,0.923,1.133,0.883,0.978
2,0.159,1.443,0.962,1.054,0.949,0.997
3,0.120,1.276,0.923,1.103,0.907,0.972
4,0.127,1.361,0.860,1.197,0.835,0.946
5,0.098,1.163,0.913,1.095,0.913,0.993
6,0.098,1.155,0.926,1.150,0.869,0.987
7,0.107,1.199,0.931,1.143,0.875,0.980
8,0.102,1.201,0.888,1.202,0.832,0.962
9,0.116,1.262,0.912,1.080,0.926,0.965
