 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.010,0.367,0.950,1.103,0.906,0.992
2,0.009,0.349,0.968,1.271,0.787,1.000
3,0.010,0.365,0.902,1.586,0.631,0.976
4,0.020,0.505,0.990,1.092,0.916,0.993
5,0.017,0.474,0.947,1.115,0.897,0.990
6,0.016,0.466,0.922,1.339,0.747,0.998
7,0.013,0.416,0.978,1.168,0.856,0.996
8,0.007,0.322,0.871,1.601,0.625,0.992
9,0.011,0.376,0.952,1.214,0.824,0.998
