 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.040,0.716,0.970,1.115,0.897,1.001
2,0.044,0.752,0.977,1.096,0.913,0.993
3,0.018,0.481,0.978,1.286,0.778,1.012
4,0.094,1.142,0.904,1.403,0.713,1.008
5,0.095,1.125,0.942,1.294,0.773,0.994
6,0.109,1.199,0.955,1.250,0.800,0.996
7,0.040,0.713,0.999,1.123,0.891,0.999
8,0.037,0.699,0.944,1.369,0.730,1.006
9,0.051,0.818,0.959,1.179,0.848,1.005
