 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.136,1.333,0.964,1.138,0.879,0.998
2,0.130,1.308,0.951,1.227,0.815,0.990
3,0.109,1.195,0.958,1.317,0.759,0.994
4,0.109,1.213,0.929,1.356,0.738,0.996
5,0.146,1.370,0.978,1.107,0.904,1.000
6,0.110,1.205,0.955,1.092,0.916,0.994
7,0.096,1.123,0.960,1.222,0.819,0.989
8,0.106,1.178,0.958,1.123,0.890,0.984
9,0.123,1.271,0.956,1.092,0.916,0.986
