 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.416,2.594,0.777,1.180,0.847,0.899
2,0.416,2.436,0.881,1.176,0.850,0.969
3,0.422,2.604,0.782,1.174,0.852,0.915
4,0.281,2.021,0.865,1.217,0.822,0.957
5,0.308,2.218,0.787,1.127,0.888,0.904
6,0.305,2.327,0.709,1.065,0.939,0.889
7,0.380,2.412,0.822,1.265,0.790,0.943
8,0.417,2.622,0.762,1.072,0.933,0.905
9,0.479,2.756,0.792,1.167,0.857,0.917
