 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.074,0.991,0.944,1.189,0.841,0.989
2,0.058,0.904,0.891,1.504,0.665,0.996
3,0.082,1.055,0.921,1.246,0.802,0.992
4,0.170,1.529,0.914,1.240,0.806,0.984
5,0.149,1.416,0.935,1.208,0.828,0.989
6,0.182,1.573,0.923,1.213,0.824,0.987
7,0.100,1.173,0.910,1.387,0.721,0.990
8,0.075,1.009,0.921,1.360,0.735,0.999
9,0.046,0.805,0.888,1.383,0.723,0.982
