 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.189,1.639,0.882,1.703,0.587,0.992
2,0.115,1.259,0.912,1.248,0.802,0.984
3,0.143,1.409,0.904,1.175,0.851,0.966
4,0.147,1.407,0.934,1.245,0.803,0.982
5,0.165,1.509,0.908,1.269,0.788,0.982
6,0.153,1.449,0.918,1.065,0.939,0.986
7,0.124,1.284,0.944,1.299,0.770,1.005
8,0.202,1.648,0.936,1.340,0.746,0.989
9,0.146,1.411,0.920,1.238,0.808,0.993
