 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.541,2.719,0.919,1.103,0.907,0.982
2,0.544,2.720,0.923,1.235,0.809,0.988
3,0.463,2.593,0.865,1.331,0.751,0.967
4,0.656,3.056,0.883,1.054,0.949,0.971
5,0.517,2.684,0.902,1.108,0.903,0.974
6,0.449,2.476,0.921,1.221,0.819,0.981
7,0.554,2.780,0.900,1.011,0.989,0.973
8,0.464,2.588,0.870,1.162,0.860,0.948
9,0.554,2.799,0.888,1.123,0.890,0.954
