 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.066,0.930,0.965,1.094,0.914,0.997
2,0.091,1.115,0.916,1.238,0.807,0.980
3,0.076,0.991,0.974,1.135,0.881,0.993
4,0.266,1.894,0.932,1.189,0.841,0.991
5,0.301,2.028,0.921,1.284,0.779,0.988
6,0.258,1.840,0.957,1.207,0.829,0.996
7,0.058,0.890,0.914,1.517,0.659,0.986
8,0.060,0.889,0.956,1.214,0.824,0.997
9,0.051,0.822,0.958,1.302,0.768,0.998
