 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.102,1.199,0.894,1.166,0.858,0.956
2,0.124,1.330,0.880,1.278,0.782,0.970
3,0.100,1.215,0.849,1.341,0.746,0.942
4,0.113,1.312,0.826,1.482,0.675,0.952
5,0.153,1.454,0.913,1.195,0.837,0.968
6,0.187,1.675,0.837,1.568,0.638,0.942
7,0.129,1.334,0.913,1.120,0.893,0.974
8,0.145,1.421,0.905,1.166,0.858,0.982
9,0.138,1.368,0.927,1.366,0.732,0.983
