 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.113,1.325,0.808,1.421,0.704,0.944
2,0.119,1.366,0.802,1.322,0.756,0.939
3,0.126,1.357,0.861,1.375,0.727,0.970
4,0.092,1.196,0.810,1.446,0.692,0.961
5,0.100,1.219,0.846,1.349,0.741,0.976
6,0.154,1.544,0.810,1.271,0.787,0.963
7,0.147,1.464,0.865,1.161,0.862,0.960
8,0.117,1.340,0.818,1.127,0.887,0.954
9,0.157,1.544,0.827,1.308,0.764,0.946
