 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.180,1.595,0.891,1.276,0.784,0.977
2,0.146,1.477,0.839,1.549,0.646,0.951
3,0.157,1.500,0.875,1.328,0.753,0.965
4,0.198,1.680,0.880,1.477,0.677,0.976
5,0.183,1.590,0.910,1.282,0.780,0.986
6,0.150,1.460,0.886,1.304,0.767,0.979
7,0.165,1.484,0.940,1.067,0.937,0.986
8,0.122,1.286,0.929,1.114,0.898,0.988
9,0.169,1.565,0.869,1.103,0.907,0.951
