 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.125,1.311,0.917,1.147,0.872,0.990
2,0.138,1.362,0.932,1.262,0.792,0.986
3,0.159,1.459,0.937,1.044,0.958,0.985
4,0.080,1.051,0.913,1.213,0.824,0.972
5,0.157,1.497,0.878,1.335,0.749,0.963
6,0.182,1.662,0.826,1.703,0.587,0.952
7,0.155,1.443,0.934,1.057,0.946,0.983
8,0.136,1.375,0.907,1.187,0.843,0.965
9,0.123,1.299,0.912,1.261,0.793,0.980
