 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.429,2.597,0.799,1.207,0.829,0.930
2,0.389,2.500,0.783,1.326,0.754,0.926
3,0.432,2.628,0.785,1.190,0.840,0.914
4,0.379,2.440,0.801,1.056,0.947,0.924
5,0.391,2.495,0.789,1.218,0.821,0.920
6,0.366,2.341,0.839,1.109,0.902,0.946
7,0.377,2.391,0.830,1.155,0.865,0.947
8,0.293,2.173,0.779,1.204,0.830,0.919
9,0.336,2.263,0.825,1.108,0.903,0.951
