 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.060,0.891,0.954,1.240,0.807,1.000
2,0.063,0.913,0.949,1.204,0.831,0.995
3,0.050,0.809,0.950,1.196,0.836,0.999
4,0.059,0.888,0.936,1.194,0.837,0.993
5,0.052,0.856,0.886,1.105,0.905,1.002
6,0.067,0.958,0.914,1.350,0.741,0.991
7,0.046,0.781,0.948,1.242,0.805,0.992
8,0.048,0.798,0.945,1.199,0.834,1.002
9,0.053,0.839,0.941,1.202,0.832,0.993
