 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.167,1.488,0.948,1.279,0.782,0.999
2,0.144,1.386,0.941,1.362,0.734,1.002
3,0.147,1.429,0.907,1.480,0.676,0.997
4,0.085,1.100,0.888,1.532,0.653,0.993
5,0.080,1.060,0.891,1.205,0.830,0.986
6,0.186,1.599,0.914,1.371,0.730,0.991
7,0.124,1.304,0.920,1.522,0.657,0.992
8,0.122,1.281,0.937,1.353,0.739,0.991
9,0.128,1.325,0.917,1.473,0.679,0.994
