 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.128,1.300,0.952,1.300,0.769,0.982
2,0.092,1.114,0.930,1.415,0.707,0.989
3,0.105,1.170,0.960,1.252,0.799,0.999
4,0.084,1.056,0.949,1.162,0.860,0.993
5,0.049,0.801,0.961,1.289,0.776,0.994
6,0.120,1.254,0.955,1.204,0.830,0.993
7,0.140,1.374,0.934,1.316,0.760,0.981
8,0.154,1.439,0.933,1.365,0.733,0.987
9,0.105,1.165,0.969,1.145,0.874,0.998
