 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.087,1.066,0.965,1.276,0.784,0.991
2,0.089,1.102,0.920,1.299,0.770,0.989
3,0.075,1.033,0.879,1.545,0.647,0.987
4,0.085,1.072,0.928,1.391,0.719,0.995
5,0.117,1.244,0.949,1.307,0.765,0.993
6,0.079,1.041,0.917,1.242,0.805,0.983
7,0.098,1.145,0.941,1.243,0.805,0.985
8,0.101,1.166,0.935,1.314,0.761,0.985
9,0.061,0.894,0.955,1.111,0.900,0.985
