 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.433,2.401,0.943,1.236,0.809,0.984
2,0.282,1.967,0.915,1.234,0.810,0.984
3,0.206,1.679,0.920,1.149,0.870,0.985
4,0.361,2.268,0.883,1.403,0.713,0.970
5,0.392,2.334,0.905,1.261,0.793,0.969
6,0.247,1.842,0.916,1.228,0.814,0.962
7,0.348,2.225,0.884,1.436,0.696,0.975
8,0.246,1.848,0.904,1.355,0.738,0.986
9,0.360,2.193,0.941,1.053,0.950,0.981
