 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.016,0.462,0.950,1.198,0.834,1.024
2,0.012,0.408,0.927,1.191,0.840,0.993
3,0.014,0.430,0.956,1.344,0.744,1.000
4,0.075,1.008,0.923,1.299,0.770,0.992
5,0.066,0.962,0.892,1.205,0.830,0.972
6,0.065,0.942,0.914,1.229,0.814,0.988
7,0.039,0.734,0.918,1.307,0.765,0.996
8,0.024,0.578,0.911,1.459,0.685,0.991
9,0.015,0.450,0.929,1.228,0.814,1.009
