 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.557,2.856,0.859,1.288,0.777,0.963
2,0.345,2.246,0.860,1.177,0.849,0.959
3,0.586,2.907,0.871,1.218,0.821,0.950
4,1.008,3.659,0.947,1.201,0.832,0.984
5,0.501,2.766,0.822,1.348,0.742,0.937
6,0.507,2.692,0.880,1.614,0.620,0.996
7,0.602,3.126,0.774,2.072,0.483,0.984
8,0.712,3.262,0.841,1.639,0.610,0.983
9,0.448,2.701,0.772,1.889,0.529,0.956
