 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.017,0.518,0.810,1.922,0.520,0.994
2,0.026,0.612,0.874,1.658,0.603,1.004
3,0.030,0.682,0.814,1.752,0.571,0.982
4,0.031,0.648,0.921,1.387,0.721,1.002
5,0.024,0.584,0.896,1.524,0.656,1.002
6,0.033,0.670,0.932,1.448,0.690,1.002
7,0.022,0.560,0.889,1.652,0.605,1.006
8,0.034,0.681,0.911,1.581,0.632,1.006
9,0.028,0.611,0.957,1.270,0.788,0.985
