 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.703,3.122,0.906,1.215,0.823,0.989
2,0.752,3.264,0.888,1.408,0.710,0.982
3,0.774,3.336,0.875,1.335,0.749,0.971
4,0.501,2.669,0.884,1.331,0.751,0.978
5,0.559,2.978,0.792,1.861,0.537,0.951
6,0.597,2.949,0.863,1.392,0.719,0.976
7,0.612,2.954,0.881,1.231,0.812,0.974
8,0.734,3.191,0.906,1.193,0.838,0.974
9,0.670,3.090,0.882,1.152,0.868,0.964
