 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.512,2.652,0.914,1.428,0.700,0.997
2,0.356,2.426,0.761,1.938,0.516,0.950
3,0.501,2.778,0.816,1.671,0.598,0.947
4,0.608,2.996,0.852,1.510,0.662,0.966
5,0.487,2.679,0.853,1.443,0.693,0.970
6,0.501,2.682,0.875,1.394,0.717,0.967
7,0.566,2.837,0.883,1.521,0.657,0.986
8,0.512,2.901,0.765,1.883,0.531,0.955
9,0.575,2.995,0.806,1.689,0.592,0.954
