 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.031,0.653,0.923,1.436,0.696,1.001
2,0.036,0.742,0.821,1.839,0.544,0.960
3,0.025,0.637,0.773,2.107,0.475,0.994
4,0.057,0.869,0.954,1.220,0.820,0.982
5,0.055,0.864,0.931,1.307,0.765,0.971
6,0.061,0.931,0.890,1.373,0.728,0.970
7,0.025,0.582,0.932,1.141,0.876,0.997
8,0.056,0.918,0.832,1.450,0.690,0.947
9,0.031,0.650,0.933,1.424,0.702,1.016
