 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.108,1.266,0.846,1.832,0.546,0.986
2,0.108,1.254,0.865,1.709,0.585,0.991
3,0.111,1.255,0.889,1.608,0.622,0.991
4,0.140,1.443,0.846,1.726,0.579,0.983
5,0.111,1.316,0.806,1.924,0.520,0.979
6,0.119,1.308,0.875,1.673,0.598,0.985
7,0.151,1.484,0.861,1.809,0.553,0.984
8,0.165,1.505,0.917,1.451,0.689,0.990
9,0.161,1.464,0.943,1.246,0.803,0.990
