 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.359,2.300,0.854,1.149,0.871,0.974
2,0.478,2.941,0.695,1.304,0.767,0.866
3,0.810,3.632,0.771,1.088,0.920,0.933
4,0.422,2.602,0.784,1.102,0.908,0.937
5,0.418,2.688,0.727,1.311,0.763,0.902
6,0.557,2.827,0.877,1.117,0.895,0.982
7,0.417,2.689,0.724,1.234,0.810,0.915
8,0.816,3.662,0.765,1.240,0.807,0.936
9,0.498,2.833,0.779,1.189,0.841,0.936
