 ,Area,Perim.,Circ.,AR,Round,Solidity
1,1.073,4.155,0.781,1.183,0.845,0.934
2,1.183,4.180,0.851,1.085,0.922,0.964
3,0.926,3.572,0.912,1.150,0.870,0.977
4,0.871,3.498,0.894,1.282,0.780,0.977
5,0.362,2.367,0.812,1.354,0.739,0.982
6,0.600,2.986,0.846,1.332,0.751,0.978
7,1.123,3.958,0.901,1.060,0.944,0.973
8,1.213,4.150,0.885,1.183,0.845,0.975
9,1.126,4.142,0.825,1.198,0.835,0.934
