 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.020,0.529,0.915,1.415,0.707,0.997
2,0.018,0.477,0.972,1.090,0.917,0.984
3,0.018,0.486,0.977,1.091,0.916,1.018
4,0.049,0.798,0.958,1.054,0.949,0.983
5,0.040,0.728,0.950,1.108,0.903,0.995
6,0.050,0.826,0.924,1.209,0.827,0.977
7,0.020,0.501,0.985,1.160,0.862,1.004
8,0.009,0.327,1.000,1.215,0.823,1.013
9,0.012,0.402,0.919,1.238,0.808,0.993
