 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.042,0.743,0.965,1.172,0.854,0.998
2,0.058,0.875,0.956,1.234,0.810,0.996
3,0.068,0.935,0.979,1.121,0.892,0.998
4,0.130,1.333,0.922,1.210,0.826,0.982
5,0.115,1.236,0.943,1.065,0.939,0.992
6,0.138,1.367,0.926,1.103,0.907,0.994
7,0.053,0.836,0.952,1.188,0.842,0.997
8,0.070,0.958,0.964,1.152,0.868,0.989
9,0.079,1.020,0.961,1.089,0.919,0.993
