 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.015,0.441,0.963,1.238,0.808,0.989
2,0.013,0.412,0.942,1.357,0.737,1.002
3,0.017,0.502,0.851,1.834,0.545,1.000
4,0.033,0.659,0.966,1.082,0.924,0.997
5,0.029,0.610,0.977,1.134,0.882,0.995
6,0.018,0.490,0.957,1.157,0.864,0.983
7,0.019,0.513,0.928,1.457,0.686,0.992
8,0.010,0.377,0.918,1.387,0.721,0.980
9,0.010,0.366,0.944,1.211,0.826,0.974
