 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.010,0.360,0.968,1.253,0.798,1.005
2,0.008,0.339,0.924,1.454,0.688,0.965
3,0.005,0.258,0.963,1.230,0.813,0.985
4,0.025,0.580,0.929,1.337,0.748,1.000
5,0.018,0.506,0.893,1.422,0.703,0.975
6,0.020,0.534,0.893,1.514,0.661,0.997
7,0.011,0.372,0.986,1.159,0.863,0.991
8,0.012,0.391,0.950,1.403,0.713,0.983
9,0.014,0.433,0.932,1.539,0.650,0.991
