 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.884,3.460,0.928,1.279,0.782,0.991
2,0.896,3.537,0.900,1.401,0.714,0.983
3,1.146,3.922,0.936,1.084,0.922,0.984
4,0.869,3.412,0.938,1.147,0.872,0.991
5,0.496,2.716,0.845,1.217,0.822,0.980
6,1.014,3.735,0.914,1.085,0.922,0.973
7,1.087,3.857,0.919,1.244,0.804,0.986
8,1.115,3.824,0.959,1.061,0.942,0.991
9,0.887,3.405,0.961,1.107,0.903,0.994
