 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.138,1.414,0.866,1.681,0.595,0.991
2,0.143,1.461,0.845,1.705,0.587,0.995
3,0.143,1.451,0.851,1.692,0.591,1.000
4,0.122,1.341,0.852,1.560,0.641,0.997
5,0.099,1.191,0.878,1.470,0.680,0.996
6,0.130,1.371,0.869,1.482,0.675,0.999
7,0.110,1.234,0.908,1.439,0.695,1.000
8,0.118,1.337,0.832,1.837,0.544,0.999
9,0.152,1.468,0.889,1.498,0.668,0.994
