 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.069,0.950,0.955,1.040,0.961,0.977
2,0.061,0.901,0.943,1.124,0.889,0.983
3,0.074,0.992,0.948,1.246,0.803,0.992
4,0.100,1.225,0.837,1.640,0.610,0.956
5,0.106,1.198,0.927,1.175,0.851,0.987
6,0.116,1.255,0.924,1.292,0.774,0.975
7,0.075,1.022,0.898,1.424,0.702,0.974
8,0.078,1.049,0.894,1.515,0.660,0.988
9,0.053,0.865,0.898,1.091,0.917,0.989
