 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.204,1.648,0.942,1.171,0.854,0.997
2,0.227,1.772,0.908,1.168,0.856,0.982
3,0.268,1.865,0.970,1.120,0.893,0.998
4,0.217,1.683,0.963,1.163,0.860,0.993
5,0.243,1.800,0.941,1.273,0.785,0.990
6,0.241,1.798,0.937,1.266,0.790,0.993
7,0.253,1.840,0.941,1.133,0.882,0.990
8,0.273,1.897,0.954,1.231,0.812,0.997
9,0.209,1.643,0.971,1.123,0.890,0.995
