 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.383,2.376,0.853,1.264,0.791,0.968
2,0.360,2.362,0.811,1.349,0.741,0.946
3,0.364,2.331,0.843,1.323,0.756,0.965
4,0.254,1.936,0.850,1.418,0.705,0.982
5,0.247,1.922,0.840,1.490,0.671,0.972
6,0.373,2.376,0.830,1.147,0.872,0.973
7,0.378,2.443,0.796,1.335,0.749,0.947
8,0.395,2.417,0.850,1.285,0.778,0.967
9,0.434,2.502,0.871,1.260,0.793,0.972
