 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.025,0.581,0.932,1.349,0.741,0.996
2,0.023,0.544,0.962,1.154,0.866,0.994
3,0.016,0.476,0.916,1.396,0.717,0.991
4,0.034,0.672,0.954,1.252,0.798,0.999
5,0.019,0.494,0.973,1.087,0.920,0.999
6,0.020,0.521,0.925,1.322,0.756,1.005
7,0.021,0.545,0.878,1.343,0.744,0.998
8,0.016,0.475,0.911,1.562,0.640,0.998
9,0.014,0.447,0.888,1.601,0.625,0.987
