 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.090,1.081,0.971,1.144,0.874,1.001
2,0.069,0.948,0.965,1.058,0.946,0.996
3,0.109,1.214,0.930,1.315,0.760,0.997
4,0.071,1.004,0.886,1.592,0.628,0.987
5,0.062,0.915,0.928,1.311,0.763,0.995
6,0.081,1.063,0.900,1.446,0.691,0.992
7,0.095,1.112,0.961,1.216,0.822,1.001
8,0.106,1.181,0.956,1.116,0.896,0.999
