 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.123,1.284,0.940,1.076,0.930,0.989
2,0.138,1.362,0.934,1.156,0.865,0.992
3,0.121,1.316,0.882,1.533,0.653,0.986
4,0.215,1.746,0.887,1.469,0.681,0.981
5,0.071,0.989,0.917,1.135,0.881,0.987
6,0.150,1.401,0.959,1.154,0.866,0.992
7,0.101,1.161,0.944,1.226,0.816,0.989
8,0.125,1.316,0.909,1.360,0.735,0.999
9,0.086,1.083,0.926,1.277,0.783,0.993
