 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.127,1.300,0.944,1.266,0.790,0.991
2,0.129,1.302,0.957,1.017,0.983,0.983
3,0.096,1.116,0.965,1.162,0.860,0.994
4,0.155,1.478,0.891,1.166,0.858,0.958
5,0.203,1.646,0.942,1.154,0.866,0.985
6,0.167,1.522,0.908,1.265,0.790,0.971
7,0.109,1.251,0.874,1.315,0.760,0.953
8,0.148,1.390,0.964,1.014,0.987,0.994
9,0.156,1.447,0.937,1.061,0.942,0.982
