 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.118,1.249,0.949,1.112,0.899,0.989
2,0.169,1.499,0.944,1.184,0.844,0.992
3,0.143,1.364,0.962,1.009,0.991,0.996
4,0.162,1.466,0.945,1.144,0.874,0.999
5,0.183,1.557,0.950,1.109,0.901,0.984
6,0.161,1.468,0.940,1.245,0.803,0.990
7,0.114,1.240,0.935,1.199,0.834,0.999
8,0.139,1.360,0.943,1.156,0.865,0.992
9,0.154,1.440,0.931,1.042,0.960,0.986
