 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.102,1.177,0.927,1.258,0.795,0.984
2,0.116,1.310,0.852,1.294,0.773,0.938
3,0.145,1.409,0.916,1.158,0.863,0.970
4,0.170,1.539,0.900,1.079,0.926,0.965
5,0.135,1.374,0.898,1.245,0.803,0.964
6,0.127,1.360,0.864,1.530,0.654,0.970
7,0.136,1.358,0.928,1.152,0.868,0.989
8,0.137,1.365,0.927,1.180,0.848,0.976
9,0.133,1.357,0.905,1.153,0.867,0.963
