 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.119,1.251,0.955,1.189,0.841,0.992
2,0.126,1.280,0.967,1.106,0.904,0.995
3,0.119,1.274,0.925,1.179,0.848,0.978
4,0.153,1.414,0.960,1.046,0.956,0.985
5,0.195,1.622,0.929,1.256,0.796,0.984
6,0.157,1.436,0.957,1.229,0.814,0.996
7,0.146,1.407,0.924,1.221,0.819,0.984
8,0.190,1.570,0.966,1.181,0.846,0.988
9,0.113,1.262,0.893,1.501,0.666,0.976
