 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.045,0.763,0.981,1.074,0.931,0.994
2,0.035,0.693,0.928,1.394,0.717,0.992
3,0.037,0.698,0.947,1.241,0.806,0.998
4,0.091,1.092,0.960,1.161,0.862,0.999
5,0.079,1.034,0.932,1.061,0.942,0.989
6,0.103,1.162,0.963,1.199,0.834,0.996
7,0.057,0.865,0.956,1.249,0.801,0.987
8,0.032,0.649,0.962,1.111,0.900,0.994
9,0.027,0.616,0.884,1.636,0.611,0.984
