 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.095,1.114,0.957,1.287,0.777,0.993
2,0.164,1.454,0.972,1.199,0.834,0.994
3,0.140,1.367,0.943,1.132,0.883,0.999
4,0.143,1.398,0.920,1.376,0.727,0.985
5,0.152,1.399,0.976,1.090,0.918,0.996
6,0.159,1.432,0.972,1.199,0.834,0.994
7,0.113,1.197,0.992,1.092,0.915,0.990
8,0.106,1.176,0.968,1.165,0.858,0.998
9,0.113,1.201,0.983,1.096,0.912,0.999
