 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.109,1.220,0.920,1.356,0.738,0.990
2,0.031,0.649,0.923,1.461,0.685,0.992
3,0.026,0.601,0.895,1.549,0.646,0.994
4,0.171,1.526,0.923,1.247,0.802,0.974
5,0.188,1.620,0.901,1.091,0.917,0.977
6,0.160,1.487,0.909,1.072,0.933,0.972
7,0.099,1.152,0.936,1.019,0.981,0.993
8,0.090,1.131,0.889,1.152,0.868,0.981
9,0.123,1.297,0.920,1.278,0.783,0.984
