 ,Area,Perim.,Circ.,AR,Round,Solidity
1,0.011,0.379,0.964,1.302,0.768,0.971
2,0.010,0.368,0.973,1.075,0.930,0.974
3,0.009,0.352,0.951,1.109,0.902,1.003
4,0.017,0.465,0.966,1.090,0.918,1.009
5,0.016,0.464,0.912,1.225,0.817,1.003
6,0.017,0.483,0.938,1.132,0.883,0.970
7,0.010,0.370,0.924,1.426,0.701,0.997
8,0.010,0.384,0.867,1.302,0.768,0.971
9,0.011,0.387,0.933,1.323,0.756,1.012
